URL,Title,Article number,Price,Pictures,OLX category,OLX category URL,Description
https://www.einhell.ba/shop/bs-ba/gc-et-3023.html,Električni trimer za travu GC-ET 3023,3402050,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_388890\einhell-classic-elektri\u010dni-trimer-za-travu-gc-et-3023-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Električni trimer GC-ET 3023 je praktičan, snažan uređaj za besprijekornu košnju trave. Opremljena je robusnim univerzalnim motorom snage 300W. Dodatna drška omogućava košnju s dvije ruke i sprječava brzo umaranje te povećava preciznost u košnji. Glava trimera automatski ispušta nit prema potrebi do maksimalne širine rezanja 230 mm. Odličnu namjenu trimer pronalazi kod košnje oko objekata u travnjaku, teško dostupnih za vrtnu kosilicu. Na kućištu trimera ugrađena je kopča za kabel kako bi se spriječilo slučajno iskapčanje kabela i eventualna oštećenja tijekom duljeg vremena korištenja. </div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>300 W</td></tr><tr class=""""><td><strong>Obrtaji nosača silka (glave)</strong></td><td>11000 rpm</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>230 mm</td></tr><tr class=""""><td><strong>Prečnik konca</strong></td><td>1.5 mm</td></tr><tr class=""grey""><td><strong>Dužina silka</strong></td><td>600 cm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>123 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>185 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>595 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>1.95 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>1.5 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-eh-6055.html,Akumulatorske škare za živicu GC-EH 6055,3403350,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_391735\einhell-classic-akumulatorske-&scaron;kare-za-\u017eivicu-gc-eh-6055-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >GC-EH 6055 električne škare za živicu su kvalitetan, moćan i pouzdan alat koji udovoljava najvišim zahtjevima za obrezivanje živica, i grmlja. Za optimalan prijenos snage tu je robustan metalni prijenosnik. Sigurnosna oštrica s dvostrukim noževima izrađena je od laserski rezanog, dijamantno brušenog čelika i postiže izvanredne rezne rezultate. Za siguran rad ručka ima mekane elemente protiv klizanja. Dodatna ručka čini ove škare male težine vrlo ugodnim za korištenje. GC-EH 6055 opremljene su sigurnosnim prekidačem, a za dodatnu sigurnost tu je i veliki štitnik za ruke. Noževi su također zaštićeni aluminijskim poklopcem. Kopča za kabel štiti kabel napajanja od oštećenja. Sakupljač odrezanih ostataka može se postaviti na obje strane za jednostavno prikupljanje i uklanjanje.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>600 W</td></tr><tr class=""""><td><strong>Brzina praznog hoda</strong></td><td>1500 min^-1</td></tr><tr class=""grey""><td><strong>Dužina reza</strong></td><td>55 cm</td></tr><tr class=""""><td><strong>Dužina mača</strong></td><td>61 cm</td></tr><tr class=""grey""><td><strong>Razmak između zubaca</strong></td><td>26 mm</td></tr><tr class=""""><td><strong>Rezovi u minuti</strong></td><td>3000 min^-1</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>1060 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>170 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>200 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>4.27 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>3.41 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-dw-1300-n.html,Pumpa za zdence GC-DW 1300 N,4170944,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_389941\einhell-classic-pumpa-za-zdence-gc-dw-1300-n-productimage-1.jpg,Pumpe i kompresori,https://www.olx.ba/objava/brzaobjava/1187,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Snažna pumpa za zdence GC-DW 1300 N je najpogodnija za dostavu čiste vode iz rezervoara, zdenaca i jama. Pumpa za zdence je u mogućnosti ispumpavati vodu iz većih dubina i zbog konstrukcije rotora voda sa isporučuje sa većim pritiskom. Motor snage 1300 W u mogućnosti je ispumpati do 5000 L vode na sat. Ugrađena termalna zaštita motora štiti pumpu od preopterećenja, a nepovratni ventil štiti pumpu od povrata vode u krivom smjeru. Pumpa je opremljena sa vanjskim prekidačem, užetom za spuštanje u zdenac i priključnim kablom dužine 22 metra. Kućište pumpe je izrađeno od nehrđajućeg čelika što osigurava dug životni vijek uređaja. </div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>1300 W</td></tr><tr class=""""><td><strong>Maks. kapacitet isporuke</strong></td><td>5000 L/h</td></tr><tr class=""grey""><td><strong>Maks. visina isporuke</strong></td><td>65 m</td></tr><tr class=""""><td><strong>Maks. dubina uranjanja</strong></td><td>20 m</td></tr><tr class=""grey""><td><strong>Maks. temperatura vode</strong></td><td>35 °C</td></tr><tr class=""""><td><strong>Priključak crijeva</strong></td><td>47,8mm (G11/2 IG)</td></tr><tr class=""grey""><td><strong>Mrežni kabal</strong></td><td>2 m  |  H07RN-F</td></tr><tr class=""""><td><strong>Priključni kabal</strong></td><td>23 m  |  H07RN-F</td></tr><tr class=""grey""><td><strong>Prečnik pumpe</strong></td><td>102 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>207 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>228 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>913 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>19 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>15.5 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-dp-7835.html,Potopna pumpa za nečistu vodu GC-DP 7835,4170682,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_385175\einhell-classic-potopna-pumpa-za-ne\u010distu-vodu-gc-dp-7835-productimage-1.jpg,Pumpe i kompresori,https://www.olx.ba/objava/brzaobjava/1187,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Potopna pumpa za prljavu vodu GC-DP 7835 je snažan i pouzdan uređaj koji uvjerava kod ispumpavanja zagađene vode u kući, vrtu, ribnjaku i bušotini s velikim protocima nesmetanim radom. Uz potrošnju energije od 780 vata, snažna crpka isporučuje do 15.700 litara prljave vode svakih sat vremena. Njen beskrajno promjenjiv plovni prekidač nudi izbor između neprekidnog rada i unaprijed odabrane razine uključivanja i isključivanja. Izdržljivo kućište pumpe GC-DP 7835 izrađeno je od plastike otporne na udarce i može izdržati velika opterećenja. Za fleksibilne mogućnosti spajanja, pumpa za prljavu vodu opremljena je univerzalnim priključkom i kutom od 90 °. Posjeduje ručku za nošenje za lakši transport te se može uredno i sigurno spremiti zahvaljujući integriranom namotavanju kabela.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>780 W</td></tr><tr class=""""><td><strong>Maks. kapacitet isporuke</strong></td><td>15700 L/h</td></tr><tr class=""grey""><td><strong>Maks. visina isporuke</strong></td><td>8 m</td></tr><tr class=""""><td><strong>Maks. dubina uranjanja</strong></td><td>7 m</td></tr><tr class=""grey""><td><strong>Maks. temperatura vode</strong></td><td>35 °C</td></tr><tr class=""""><td><strong>Maks. veličina stranog tijela</strong></td><td>35 mm</td></tr><tr class=""grey""><td><strong>Priključak crijeva</strong></td><td>47,8mm (G11/2 IG)</td></tr><tr class=""""><td><strong>Mrežni kabal</strong></td><td>10 m  |  H05RN-F</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>220 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>180 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>380 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>5.7 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>5.2 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-el-2500-e.html,Električni usisavač/puhač lišća GC-EL 2500 E,3433300,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_396679\einhell-classic-elektri\u010dni-usisava\u010d\puha\u010d-li&scaron;\u0107a-gc-el-2500-e-productimage-1.jpg,Nepoznat naziv OLX kategorije,Nepoznat URL OLX kategorije,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Električni usisivač GC-EL 2500 E je snažan uređaj koji se dokazuje kao pouzdan pomoćnik za čišćenje oko okućnice i vrta. Prebacivanje između funkcije za usisavanje i puhanja bez korištenja alata omogućuje brzo prilagođavanje primjeni. Elektronička regulacija broja okretaja omogućuje precizno mjerenje snage usisa i puhanja. Dva valjka za vođenje na nogostupima, travnjacima i neravnim terenima omogućuju ugodan rad. Zahvaljujući velikom dvodijelnom usisnom razvodniku, još veći predmeti se transportiraju pouzdano i bez začepljenja u oko 40-litarsku vreću za hvatanje. Integrirani stroj za usitnjavanje uništava mekani materijal, kao što su listovi i trave, na oko 1/10 izvornog volumena. Zahvaljujući podesivom remenu za nošenje, uređaj se može bez napora i udobno prenijeti na neprohodan teren.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230-240 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>2500 W</td></tr><tr class=""""><td><strong>Brzina praznog hoda</strong></td><td>7000 min^-1  -  13500 min^-1</td></tr><tr class=""grey""><td><strong>Brzina puhanja</strong></td><td>240 km/h</td></tr><tr class=""""><td><strong>Funkcija sjeckanja</strong></td><td>10:1</td></tr><tr class=""grey""><td><strong>Zapremina košare</strong></td><td>40 L</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>440 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>190 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>335 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>3.86 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>3.13 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-mt-3060-ld.html,Benzinska motorna kopačica GC-MT 3060 LD,3430280,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_388523\einhell-classic-benzinska-motorna-kopa\u010dica-gc-mt-3060-ld-productimage-1.jpg,Kosilice i kopačice,https://www.olx.ba/objava/brzaobjava/1190,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >GC-MT 3060 LD motorna kopačica daje ambicioznim uradi sam majstorima praktičan, snažan alat za vrtlarstvo za vrlo učinkovitu obradu tla. Jednocilindrični četverotaktni motor sa ležajevima s obje strane radilice osigurava snažne performanse i nesmetan rad. Robusni noževi za kopanje osiguravaju brzi napredak rada čak i u čvrstom tlu. Podizač kočnice po visini omogućuje jednostavno podešavanje radne dubine. Za siguran rad GC-MT 3060 LD opremljena je graničnikom za prekidač - čim je prekidač pušten, prekidač odmah stavlja noževe iz pogona. Bočni ograničavajući diskovi osiguravaju precizno vođenje. Zakretni kotačić omogućuje udobno premještanje kopačice bez napora. Zahvaljujući ergonomskim ručkama za podešavanje visine, motike se mogu optimalno prilagoditi veličini tijela.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>139 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>3 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>3600 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>2.2 L</td></tr><tr class=""grey""><td><strong>Radna širina</strong></td><td>60 cm</td></tr><tr class=""""><td><strong>Radna dubina</strong></td><td>230 mm</td></tr><tr class=""grey""><td><strong>Nož za kopanje</strong></td><td>6 Pieces  |  260 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>700 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>415 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>720 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>42.6 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>37 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-et-4530-set.html,Električni trimer za travu GC-ET 4530 Set,3402022,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_495997\einhell-classic-elektri\u010dni-trimer-za-travu-gc-et-4530-set-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Električni trimer za travu GC-ET 4530 je praktičan i vrlo moćan uređaj koji omogućuje jednostavno podrezivanje teško dostupnih vrtnih površina. Zahvaljujući rotirajućoj glavi motora od 180 ° i četverosmjernom nagibnom glavom za jednostavno rezanje na vertikalnim površinama, uređaj je svestran. GC-ET 4530 ima robustan elektromotor. Njegova beskonačno teleskopska aluminijska vodilica s podesivom pomoćnom ručkom omogućuje ugodno upravljanje s dvije ruke i precizno prilagođavanje veličini tijela za rad bez zamora. Kućište i pomoćna ručka izrađeni su od visokokvalitetne plastike otporne na udarce. Zahvaljujući praktičnom rubnom valjku, trimer se lako i precizno vodi uz svaki rub. Dvostrukim silkom se postiže čisti rez i lako se podešava potpuno automatski. Praktični ""Flowerguard"" osigurava sigurnosnu udaljenost do voljenog cvijeća, a time i očuvanje prekrasne vrtne slike. Strujni kabel kosilice za travu zaštićen je od trošenja i oštećenja, dodatni zaštitni poklopac štiti korisnika od vrtložnih malih dijelova, kao što su kamenje ili krhotine drva. Isporučuje se s 3 komada namotaja kao praktičan set za trimer.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>450 W</td></tr><tr class=""""><td><strong>Obrtaji nosača silka (glave)</strong></td><td>8800 rpm</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>300 mm</td></tr><tr class=""""><td><strong>Prečnik konca</strong></td><td>1.4 mm</td></tr><tr class=""grey""><td><strong>Dužina silka</strong></td><td>10 m</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>940 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>255 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>140 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>3.5 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>2.64 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-ec-750-t.html,Električna teleskopska lančana pila GC-EC 750 T,4501210,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_349240\einhell-classic-elektri\u010dna-teleskopska-lan\u010dana-pila-gc-ec-750-t-productimage-1.jpg,Motorne pile \(Motorke\),https://www.olx.ba/objava/brzaobjava/1908,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Električna teleskopska pila GC-EC 750 T je odlična za sigurno rezanje visokih i nepristupačnih grana s tla. Podesiva visina te dodatna drška omogućuju siguran rad i raspodjelu nosive težine. Kvalitetni OREGON lanac i vodilica brinu o čistim i preciznim rezovima. Napetost lanca moguće je podesiti ručno, bez upotrebe dodatnog alata. Spremnik za ulje ima ugrađen prozorčić kako bi u svakom trenutku znali koliko ga ima i da li ga treba dodati. Duljina teleskopske drške može se podesiti na visinu od 185 cm – 280 cm.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>220-240 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>750 W</td></tr><tr class=""""><td><strong>Dužina mača</strong></td><td>200 mm</td></tr><tr class=""grey""><td><strong>Dužina reza</strong></td><td>180 mm</td></tr><tr class=""""><td><strong>Brzina reza</strong></td><td>11 m/s</td></tr><tr class=""grey""><td><strong>Zapremina rezervoara ulja</strong></td><td>60 mL</td></tr><tr class=""""><td><strong>Ukupna dužina</strong></td><td>185 cm   -  280 cm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>1750 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>178 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>116 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>5.34 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>3.87 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-em-1030.html,Električna kosilica za travu GC-EM 1030,3400122,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_385016\einhell-classic-elektri\u010dna-kosilica-za-travu-gc-em-1030-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Električna kosilica GC-EM 1030 je visokokvalitetni vrlo snažni uređaj za ambiciozne vrtlare amatere, koja zadovoljava najviše zahtjeve u košenju malih travnjaka do 300 m². Snažni 1000 W motor pruža izvrsne rezultate košenja čak i kod guste vegetacije, sve zahvaljujući visokom okretnom momentu. 3 stupanjsko aksijalno podešavanje visine rezanja omogućava brzu prilagodbu na željenu visinu rezanja 25 l košara za sakupljanje trave i robusno kućište izrađeni od visokokvalitetne, na udarce otporne plastike, osiguravaju dugi vijek trajanja. Sklopiva vodilica omogućava brzo spremanje te uštedu prostora za spremanje.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>220-240 V  |  50/60 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>1000 W</td></tr><tr class=""""><td><strong>Brzina praznog hoda</strong></td><td>3400 min^-1</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>30 cm</td></tr><tr class=""""><td><strong>Podešavanje visine rezanja</strong></td><td>3 settings  |  30-70 mm  |  axial wheel</td></tr><tr class=""grey""><td><strong>Zapremina košare</strong></td><td>25 L</td></tr><tr class=""""><td><strong>Prečnik prednjeg točka</strong></td><td>140 mm</td></tr><tr class=""grey""><td><strong>Prečnik zadnjeg točka</strong></td><td>140 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>595 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>385 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>310 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>10.39 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>7.2 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-dp-1020-n.html,Potopna pumpa za nečistu vodu GC-DP 1020 N,4170773,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_304887\einhell-classic-potopna-pumpa-za-ne\u010distu-vodu-gc-dp-1020-n-productimage-1.jpg,Pumpe i kompresori,https://www.olx.ba/objava/brzaobjava/1187,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Potopna pumpa za prljavu vodu GC-DP 1020 N je robusan, snažan i pouzdan uređaj koja je idealan za crpljenje vode iz ribnjaka, građevinskih jama, potopljenih podruma i još mnogo toga. S potrošnjom energije od 1.000 vata, snažna pumpa isporučuje do 18.000 litara prljave vode svakih sat vremena. Kućište je izrađeno od kvalitetnog nehrđajućeg čelika, što osigurava dugo vrijeme rada. Visokokvalitetni pakung od GC-DP 1020 N štiti snažan motor i nije potrebno često održavanje. Njen beskrajno promjenjiv plovni prekidač nudi izbor između neprekidnog rada i unaprijed odabrane razine uključivanja i isključivanja. Za fleksibilne mogućnosti spajanja, GC-DP 1020 N je opremljena univerzalnim priključkom i kutom od 90 °. Osim toga, ima ručku za nošenje za lakši transport.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>1000 W</td></tr><tr class=""""><td><strong>Maks. kapacitet isporuke</strong></td><td>18000 L/h</td></tr><tr class=""grey""><td><strong>Maks. visina isporuke</strong></td><td>9 m</td></tr><tr class=""""><td><strong>Maks. dubina uranjanja</strong></td><td>5 m</td></tr><tr class=""grey""><td><strong>Maks. temperatura vode</strong></td><td>35 °C</td></tr><tr class=""""><td><strong>Maks. veličina stranog tijela</strong></td><td>20 mm</td></tr><tr class=""grey""><td><strong>Priključak crijeva</strong></td><td>47,8 mm - 1 1/2"" (thread)</td></tr><tr class=""""><td><strong>Mrežni kabal</strong></td><td>10 m  |  H07RN-F</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>235 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>170 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>420 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>7.83 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>7.15 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gh-pw-18.html,Benzinska pumpa za vodu GH-PW 18,4171390,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_305351\einhell-home-benzinska-pumpa-za-vodu-gh-pw-18-productimage-1.jpg,Pumpe i kompresori,https://www.olx.ba/objava/brzaobjava/1187,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Einhell pumpa za vodu GH-PW 18 dizajnirana je za brzu isporuku velikih količina vode, npr. radi opskrbe uslužnom vodom tamo gdje nema priključka na električnu mrežu. Četverotaktni benzinski motor snage 1,8 kW pruža dovoljan obrtni moment za ispumpavanje do 200 litara u minuti na visinu do 20 metara. Tlačni priključak i usisni priključak imaju G1½' muški navoj. GH-PW 18 sigurno stoji na čvrstim nogama koje apsorbiraju vibracije. Pumpa ima rezervoar od 1,4 litre za duge radne faze. Za jednostavno punjenje Pumpe postoji vijak za punjenje vode, a postoji i vijak za odvod vode za ispuštanje zaostale vode nakon uporabe. Praktična ručka olakšava transport. Pumpa se isporučuje skupa s dva adaptera za priključak crijeva veličine 38,1 mm (1,5 ""), dva reduktora muškog navoja G1 i jednim filterom za grube nečistoće veličine 1,5"".</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>97 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>1.8 kW</td></tr><tr class=""grey""><td><strong>Maks. broj obrtaja</strong></td><td>3800 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>1.4 L</td></tr><tr class=""grey""><td><strong>Maks. kapacitet isporuke</strong></td><td>12000 L/h</td></tr><tr class=""""><td><strong>Max. delivery height / - pressure</strong></td><td>20 m  /  2 bar</td></tr><tr class=""grey""><td><strong>Maks. visina usisa</strong></td><td>6.5 m</td></tr><tr class=""""><td><strong>Usisni priključak</strong></td><td>47,8 mm - 1 1/2"" (thread)</td></tr><tr class=""grey""><td><strong>Tlačni priključak</strong></td><td>47,8 mm - 1 1/2"" (thread)</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>383 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>325 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>405 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>12.72 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>11.22 kg</td></tr></table></div>"
