URL,Title,Price,Pictures,Category,OLX category,OLX category URL,Description
https://partner.ue.ba/product.php?item=26478,XRT Univerzalni adapter za laptope 90W XRT90-190-4740H50 (NIJE NA STANJU),"32,90 KM",https://www.ue.ba/img/product/26478-XRT-Univerzalni-adapter-za-laptope-90W-XRT90-190-4740H50-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=26612,XRT Univerzalni adapter za laptope 90W XRT90-190-4740SAM (NIJE NA STANJU),"35,00 KM",https://www.ue.ba/img/product/26612-XRT-Univerzalni-adapter-za-laptope-90W-XRT90-190-4740SAM-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=26473,XRT Univerzalni adapter za laptope 90W XRT90-190-4740TA (NIJE NA STANJU),"29,90 KM",https://www.ue.ba/img/product/26473-XRT-Univerzalni-adapter-za-laptope-90W-XRT90-190-4740TA-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=20845,XRT Univerzalni adapter za laptope 90W XRT90-195-4620DL,"33,55 KM",https://www.ue.ba/img/product/20845-XRT-Univerzalni-adapter-za-laptope-90W-XRT90-195-4620DL-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=26476,XRT Univerzalni adapter za laptope 90W XRT90-195-4620HB (NIJE NA STANJU),"32,90 KM",https://www.ue.ba/img/product/26476-XRT-Univerzalni-adapter-za-laptope-90W-XRT90-195-4620HB-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=22864,XRT Univerzalni adapter za laptope 90W XRT90-200-4500LN (NIJE NA STANJU),"33,55 KM",https://www.ue.ba/img/product/22864-XRT-Univerzalni-adapter-za-laptope-90W-XRT90-200-4500LN-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27763,XRT Univerzalni adapter za laptope XRT65-190-3420AI (NIJE NA STANJU),"33,55 KM",https://www.ue.ba/img/product/27763-XRT-Univerzalni-adapter-za-laptope-XRT65-190-3420AI-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27766,XRT Univerzalni adapter za laptope XRT65-200-3520LXN (NIJE NA STANJU),"32,00 KM",https://www.ue.ba/img/product/27766-XRT-Univerzalni-adapter-za-laptope-XRT65-200-3520LXN-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27767,XRT Univerzalni adapter za laptope XRT90-195-3340ESH (NIJE NA STANJU),"32,00 KM",https://www.ue.ba/img/product/27767-XRT-Univerzalni-adapter-za-laptope-XRT90-195-3340ESH-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27761,XRT65 TYPE-C adapter za laptop (NIJE NA STANJU),"59,00 KM",https://www.ue.ba/img/product/27761-XRT65-TYPE-C-adapter-za-laptop-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=28956,Konfiguracija Balance (NIJE NA STANJU),"653,62 KM",https://www.ue.ba/img/product/28956-Konfiguracija-Balance-1.jpg,Računari - UE Konfiguracije,Desktop Računari,https://www.olx.ba/objava/brzaobjava/38,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<b>Intel Core i3 10100F 3.6GHz Tray</b><br>LGA1200, Processor Base Frequency 3.60 GHz, Max Turbo Frequency 4.30 GHz, L3 cache 6MB, 14nm, Memory channel 2, Cores 4, Treads 8, Lithography 14 nm, TDP 65W<br><b>Biostar H410 MH</b><br>Micro ATX, Socket 1200 for 10th Gen Intel Core, Pentium and Celeron processors, 10th Generation Intel Core Processor Family only support 400-Series, Supports Dual Channel DDR4 1866/ 2133/ 2400/ 2666/ 2800/ 2933, 2 x DDR4 DIMM Memory Slots, Max. Supports up to 64 GB Memory, 4 x SATA III Connectors (6Gb/s), 1 x M.2 (M Key) Socket, Supports M.2 Type 2242/ 2260/ 2280 SSD module, Supports PCIe 2.0 x 2 (10Gb/s) -NVMe/ AHCI SSD and SATA III (6Gb/s) SSD, RTL8111H, ALC887 7.1 Channels, High Definition Audio<br><b>GOODRAM DDR4-2666MHz 8GB</b><br>8GB, DDR4 SDRAM, Non-ECC, Memory Speed 2666 MHz, DIMM 288-pin, CL19, Unbuffered, 1.2 V<br><b>ASUS NVIDIA GeForce GT-1030-SL-2G-BRK</b><br>GT1030-SL-2G-BRK, NVIDIA GeForce, GT1030, PCIe 3.0 x16, 2048 MB, GDDR5, 64-bit, Radni takt GPU 1228 MHz, Takt memorije 6008 MHz, DVI-D, HDMI, 1920x1200 Napomena: Prodaje se samo u konfiguracijama<br><b>Intel original stock CPU Cooler</b><br>Intel CPU Cooler, Socket 1150, 1151, 1200 Bulk Original Cooler<br><b>Intenso High 2.5"" SSD 240GB </b><br>240GB, 2,5"", SATA III (6 Gbps), Read Up to 520 MB/s, Write Up to 480 MB/s<br><b>UBIT Case UB-G04 500W</b><br>ATX, Case Size: 360x192x435 mm (LWH), All black coating, Support ATX PSU in Bottom, Support ATX motherboard, 3xSSD, 2xHDD, No ODD, Front Panel Black panel +glass, 1xUSB 3.0, 2xUSB 2.0, HD Audio, Support VGA card 320 MM, CPU Height: 155mm<br>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
https://partner.ue.ba/product.php?item=28962,Konfiguracija Galaxy (NIJE NA STANJU),"3.306,92 KM",https://www.ue.ba/img/product/28962-Konfiguracija-Galaxy-1.jpg,Računari - UE Konfiguracije,Desktop Računari,https://www.olx.ba/objava/brzaobjava/38,"<div class=""tab-pane active"" id=""tab-description"">
										<h2 class=""fs-18"">Opis proizvoda</h2>
										<div>
											<b>AMD Ryzen 5 5600X AM4 BOX</b><br>AM4, 6 cores, 12 threads, 3.7GHz Up to 4.6GHz, Total L3 Cache 32MB, Total L2 Cache 3MB, PCI Express Version PCIe 4.0, TDP 65W<br><b>ASRock B550 Phantom Gaming 4/AC</b><br>ATX Form Factor,  Socket AM4, AMD B550 Chipset, 3rd Gen AMD AM4 Ryzen / future AMD Ryzen Processors, 4 x SATA  6 x USB Ports, DDR4 (max 128GB, 4 slots), HDMI, 2 x SMA Antennas, Audio 7.1 (Realtek ALC1200), Graphics CPU, Wireless WLAN 802.11a/b/g/n/ac (Intel), Bluetooth 4.2, RAID level 0/1/10 (B550), Multi-GPU AMD 2-Way-CrossFireX (x16/x4), Power connections 1x 24-Pin ATX, 1x 8-Pin EPS12V, 1x 4-Pin ATX12V, Lighting RGB, 1 zone (I/O cover), TDP-Limit: 105W
<br><b>ADATA XPG Gammix D20 DDR4 3200MHz 16GB (2x8GB)</b><br>16GB (2x8GB), DDR4 U-DIMM 3200MHz, Operating Voltage 1.35V - 1.4V, CL 16-20-20<br><b>Gigabyte Gaming nVidia GeForce RTX 3060 12GB OC</b><br>12GB, GDDR6, 192 bit, Core Clock 1837 MHz (Reference Card: 1777 MHz), CUDA Cores 3584, Memory Clock 15000 MHz, Memory Bandwidth (GB/sec) 360 GB/s, Card Bus PCI-E 4.0 x 16, Digital max resolution 7680x4320@60Hz, DisplayPort 1.4a *2, HDMI 2.1 *2, Power Connectors 8 pin*1, Recommended PSU 550W NAPOMENA: Prodaje se samo u konfiguracijama<br><b>Kingston SSD 1TB A2000 PCIe M.2</b><br>M.2 2280,NVMe PCIe Gen 3.0x4,2,200/2,000MB/s<br><b>Sama Glass Light No. 1  RGB ATX Case with window</b><br>ATX, Micro ATX, ITX, dimenzije: 455(L)218(w)503(H)mm, težina 6,6kg, 2x 2.5"" SSD hard disk slots, 2x 3.5"" HDD, 2x USB 3.0, 2x USB 2.0, 3,5mm,  Fan bays:3 x 12cm, 2 x 14cm / 1 x 12cm, 1 x 14cm / 2 x 12cm, 2 x 14cm, CPU: 179mm<br><b>UBIT PSU UB-800 80 Plus 800W</b><br>ATX Power Supply, Active PFC, Output 800W, APFC Version, 20+4 pin, CPU P8(6+2)x1, IDEx2, SATAx4, P8(6+2)x1, 12cm Fan, With 1.5m EU Power Cord<br>										</div>
									</div>
								</div>
							</div>
															<!-- Related products -->"
